student_id,exam_year,eapcet_score,predicted_rank,rank_band,data_confidence,source_type
608,2025,124.8,114,Top 1000,high,exact
609,2025,46.04,80231,Above 50000,high,exact
610,2025,142.85,5,Top 100,high,exact
611,2025,118.86,203,Top 1000,high,exact
612,2025,143.83,7,Top 100,medium,interpolated
613,2025,79.43,3679,Top 10000,high,exact
614,2024,149.45,19,Top 100,medium,derived
615,2023,76.16,4220,Top 10000,medium,derived
616,2025,50.27,53761,Above 50000,high,exact
617,2025,115.64,261,Top 1000,high,exact
618,2025,95.49,1164,Top 10000,high,exact
619,2022,152.9,8,Top 100,medium,derived
620,2025,91.24,1526,Top 10000,high,exact
621,2023,95.79,999,Top 1000,medium,derived
622,2024,105.43,1109,Top 10000,medium,derived
623,2025,93.8,1273,Top 10000,high,exact
624,2025,42.14,142749,Above 50000,high,exact
625,2024,72.65,6902,Top 10000,medium,derived
626,2021,129.45,140,Top 1000,medium,derived
627,2022,154.84,7,Top 100,medium,derived
628,2021,118.57,290,Top 1000,medium,derived
629,2024,107.78,968,Top 1000,medium,derived
630,2024,105.56,1164,Top 10000,medium,derived
631,2025,63.43,13482,Top 50000,high,exact
632,2023,142.0,42,Top 100,medium,derived
633,2025,146.84,6,Top 100,medium,interpolated
634,2022,101.49,675,Top 1000,medium,derived
635,2022,101.46,706,Top 1000,medium,derived
636,2023,40.12,172802,Above 50000,medium,derived
637,2024,133.65,234,Top 1000,medium,derived
638,2025,117.52,228,Top 1000,high,exact
639,2023,139.26,52,Top 100,medium,derived
640,2022,88.1,1484,Top 10000,medium,derived
641,2025,110.62,351,Top 1000,high,exact
642,2023,144.83,32,Top 100,medium,derived
643,2024,147.41,38,Top 100,medium,derived
644,2024,137.35,147,Top 1000,medium,derived
645,2023,111.74,302,Top 1000,medium,derived
646,2023,157.66,3,Top 100,medium,derived
647,2024,109.5,920,Top 1000,medium,derived
648,2024,130.85,277,Top 1000,medium,derived
649,2023,152.11,13,Top 100,medium,derived
650,2022,132.82,87,Top 100,medium,derived
651,2024,137.61,162,Top 1000,medium,derived
652,2025,96.38,1074,Top 10000,high,exact
653,2025,138.79,13,Top 100,high,exact
654,2025,128.86,78,Top 100,high,exact
655,2021,122.38,203,Top 1000,medium,derived
656,2024,107.61,1148,Top 10000,medium,derived
657,2023,148.12,19,Top 100,medium,derived
658,2025,114.69,262,Top 1000,high,exact
659,2025,72.48,7121,Top 10000,high,exact
660,2025,40.03,165071,Above 50000,high,exact
661,2024,63.75,12363,Top 50000,medium,derived
662,2021,133.27,108,Top 1000,medium,derived
663,2025,120.61,173,Top 1000,high,exact
664,2021,122.9,207,Top 1000,medium,derived
665,2021,139.47,69,Top 100,medium,derived
666,2025,41.51,145138,Above 50000,high,exact
667,2024,156.74,2,Top 100,medium,derived
668,2023,119.36,211,Top 1000,medium,derived
669,2021,118.81,279,Top 1000,medium,derived
670,2024,127.84,362,Top 1000,medium,derived
671,2024,72.69,6825,Top 10000,medium,derived
672,2025,73.77,5902,Top 10000,high,exact
673,2025,117.37,227,Top 1000,high,exact
674,2021,108.68,555,Top 1000,medium,derived
675,2021,153.94,11,Top 100,medium,derived
676,2024,118.73,678,Top 1000,medium,derived
677,2024,133.69,225,Top 1000,medium,derived
678,2025,50.22,52944,Above 50000,high,exact
679,2024,124.78,468,Top 1000,medium,derived
680,2021,156.65,7,Top 100,medium,derived
681,2024,112.96,873,Top 1000,medium,derived
682,2023,138.84,61,Top 100,medium,derived
683,2023,122.17,193,Top 1000,medium,derived
684,2024,105.38,1149,Top 10000,medium,derived
685,2025,78.35,4276,Top 10000,high,exact
686,2024,100.74,1247,Top 10000,medium,derived
687,2022,131.66,96,Top 100,medium,derived
688,2024,138.81,120,Top 1000,medium,derived
689,2025,76.35,4735,Top 10000,high,exact
690,2024,129.68,326,Top 1000,medium,derived
691,2025,102.59,711,Top 1000,high,exact
692,2022,156.98,3,Top 100,medium,derived
693,2023,103.48,547,Top 1000,medium,derived
694,2024,112.82,826,Top 1000,medium,derived
695,2023,61.32,19203,Top 50000,medium,derived
696,2025,64.27,13329,Top 50000,high,exact
697,2022,129.4,119,Top 1000,medium,derived
698,2023,50.49,70913,Above 50000,medium,derived
699,2024,137.74,142,Top 1000,medium,derived
700,2025,76.5,4608,Top 10000,high,exact
701,2025,72.45,6854,Top 10000,high,exact
702,2025,98.33,975,Top 1000,high,exact
703,2024,158.48,1,Top 100,medium,derived
704,2023,67.55,11639,Top 50000,medium,derived
705,2025,99.5,842,Top 1000,high,exact
706,2025,60.25,18321,Top 50000,high,exact
707,2025,111.89,329,Top 1000,high,exact
708,2025,105.66,565,Top 1000,high,exact
709,2025,99.73,874,Top 1000,high,exact
710,2024,103.27,1347,Top 10000,medium,derived
711,2023,128.58,105,Top 1000,medium,derived
712,2023,85.89,1903,Top 10000,medium,derived
713,2024,100.96,1250,Top 10000,medium,derived
714,2023,68.75,9561,Top 10000,medium,derived
715,2025,43.05,130948,Above 50000,high,exact
716,2022,114.9,260,Top 1000,medium,derived
717,2025,46.27,89294,Above 50000,high,exact
718,2025,87.24,2182,Top 10000,high,exact
719,2024,109.88,932,Top 1000,medium,derived
720,2025,102.34,750,Top 1000,high,exact
721,2023,83.86,2473,Top 10000,medium,derived
722,2025,143.76,4,Top 100,medium,interpolated
723,2024,63.3,13151,Top 50000,medium,derived
724,2021,141.41,57,Top 100,medium,derived
725,2025,70.78,7199,Top 10000,high,exact
726,2025,137.77,18,Top 100,high,exact
727,2021,88.5,2077,Top 10000,medium,derived
728,2025,43.66,111377,Above 50000,high,exact
729,2025,45.55,101583,Above 50000,high,exact
730,2024,113.53,881,Top 1000,medium,derived
731,2024,102.53,1267,Top 10000,medium,derived
732,2021,40.44,120338,Above 50000,medium,derived
733,2024,117.96,654,Top 1000,medium,derived
734,2021,51.98,49410,Top 50000,medium,derived
735,2021,91.55,1677,Top 10000,medium,derived
736,2024,117.75,744,Top 1000,medium,derived
737,2025,40.09,171287,Above 50000,high,exact
738,2021,50.73,58295,Above 50000,medium,derived
739,2021,143.08,44,Top 100,medium,derived
740,2025,150.68,2,Top 100,high,exact
741,2025,43.31,128278,Above 50000,high,exact
742,2024,111.4,904,Top 1000,medium,derived
743,2024,40.26,205102,Above 50000,medium,derived
744,2024,72.93,6428,Top 10000,medium,derived
745,2023,126.37,135,Top 1000,medium,derived
746,2025,40.04,179054,Above 50000,high,exact
747,2024,110.47,1031,Top 10000,medium,derived
748,2025,95.26,1143,Top 10000,high,exact
749,2024,146.99,32,Top 100,medium,derived
750,2021,69.04,8868,Top 10000,medium,derived
751,2025,137.37,19,Top 100,high,exact
752,2024,151.56,13,Top 100,medium,derived
753,2025,64.74,13425,Top 50000,high,exact
754,2025,151.24,1,Top 100,medium,interpolated
755,2023,72.4,6737,Top 10000,medium,derived
756,2025,49.36,56815,Above 50000,high,exact
757,2025,40.07,166149,Above 50000,high,exact
758,2025,103.54,639,Top 1000,high,exact
759,2023,127.68,132,Top 1000,medium,derived
760,2021,116.75,324,Top 1000,medium,derived
761,2025,121.71,155,Top 1000,high,exact
762,2025,82.62,3039,Top 10000,high,exact
763,2021,87.2,2389,Top 10000,medium,derived
764,2024,155.31,7,Top 100,medium,derived
765,2025,131.67,48,Top 100,high,exact
766,2025,121.32,169,Top 1000,high,exact
767,2024,101.7,1345,Top 10000,medium,derived
768,2023,122.82,158,Top 1000,medium,derived
769,2023,55.66,36838,Top 50000,medium,derived
770,2025,78.63,4269,Top 10000,high,exact
771,2024,133.41,226,Top 1000,medium,derived
772,2024,137.94,152,Top 1000,medium,derived
773,2024,137.7,147,Top 1000,medium,derived
774,2025,41.04,167025,Above 50000,high,exact
775,2024,44.14,99033,Above 50000,medium,derived
776,2023,159.25,5,Top 100,medium,derived
777,2025,112.74,324,Top 1000,high,exact
778,2025,45.21,98886,Above 50000,high,exact
779,2025,106.93,499,Top 1000,high,exact
780,2024,139.87,107,Top 1000,medium,derived
781,2024,155.77,1,Top 100,medium,derived
782,2025,131.55,47,Top 100,high,exact
783,2023,46.38,109075,Above 50000,medium,derived
784,2025,125.91,106,Top 1000,high,exact
785,2025,75.54,5269,Top 10000,high,exact
786,2025,125.18,117,Top 1000,high,exact
787,2025,53.08,35489,Top 50000,high,exact
788,2025,44.36,113747,Above 50000,high,exact
789,2023,144.08,33,Top 100,medium,derived
790,2021,89.38,1823,Top 10000,medium,derived
791,2024,152.61,11,Top 100,medium,derived
792,2024,150.69,20,Top 100,medium,derived
793,2025,95.21,1117,Top 10000,high,exact
794,2024,102.51,1367,Top 10000,medium,derived
795,2021,148.94,26,Top 100,medium,derived
796,2023,153.41,8,Top 100,medium,derived
797,2024,121.65,540,Top 1000,medium,derived
798,2021,149.77,26,Top 100,medium,derived
799,2025,84.6,2558,Top 10000,high,exact
800,2022,104.35,565,Top 1000,medium,derived
801,2022,112.69,324,Top 1000,medium,derived
802,2022,56.9,28360,Top 50000,medium,derived
803,2023,114.15,270,Top 1000,medium,derived
804,2024,104.12,1259,Top 10000,medium,derived
805,2025,139.44,14,Top 100,high,exact
806,2024,135.95,157,Top 1000,medium,derived
807,2025,108.82,426,Top 1000,high,exact
808,2025,49.41,57958,Above 50000,high,exact
809,2021,97.16,1162,Top 10000,medium,derived
810,2024,61.42,15901,Top 50000,medium,derived
811,2024,143.3,63,Top 100,medium,derived
812,2025,78.42,4257,Top 10000,high,exact
813,2024,159.41,1,Top 100,medium,derived
814,2023,132.33,93,Top 100,medium,derived
815,2025,68.08,9595,Top 10000,high,exact
816,2022,152.22,16,Top 100,medium,derived
817,2024,146.43,39,Top 100,medium,derived
818,2024,40.21,164984,Above 50000,medium,derived
819,2024,110.76,1018,Top 10000,medium,derived
820,2024,121.25,543,Top 1000,medium,derived
821,2024,44.25,99329,Above 50000,medium,derived
822,2021,113.92,367,Top 1000,medium,derived
823,2025,50.46,51126,Above 50000,high,exact
824,2023,87.04,1830,Top 10000,medium,derived
825,2025,81.72,3572,Top 10000,high,exact
826,2025,46.48,89092,Above 50000,high,exact
827,2025,64.77,12240,Top 50000,high,exact
828,2023,139.07,56,Top 100,medium,derived
829,2021,62.73,16684,Top 50000,medium,derived
830,2025,127.7,87,Top 100,high,exact
831,2022,104.0,549,Top 1000,medium,derived
832,2022,111.64,346,Top 1000,medium,derived
833,2025,86.16,2205,Top 10000,high,exact
834,2024,120.24,539,Top 1000,medium,derived
835,2024,150.44,23,Top 100,medium,derived
836,2024,121.67,572,Top 1000,medium,derived
837,2021,78.6,4853,Top 10000,medium,derived
838,2025,46.16,91164,Above 50000,high,exact
839,2025,43.45,126373,Above 50000,high,exact
840,2024,135.41,191,Top 1000,medium,derived
841,2025,130.6,61,Top 100,high,exact
842,2024,125.48,451,Top 1000,medium,derived
843,2025,121.35,161,Top 1000,high,exact
844,2025,101.82,719,Top 1000,high,exact
845,2024,108.49,1046,Top 10000,medium,derived
846,2024,66.44,9916,Top 10000,medium,derived
847,2025,48.66,60653,Above 50000,high,exact
848,2025,87.18,2067,Top 10000,high,exact
849,2023,143.06,36,Top 100,medium,derived
850,2025,44.29,123639,Above 50000,high,exact
851,2025,129.94,65,Top 100,high,exact
852,2025,119.91,178,Top 1000,high,exact
853,2024,104.54,1271,Top 10000,medium,derived
854,2025,71.7,7309,Top 10000,high,exact
855,2022,61.58,16773,Top 50000,medium,derived
856,2025,116.97,236,Top 1000,high,exact
857,2025,139.77,11,Top 100,high,exact
858,2025,48.57,59708,Above 50000,high,exact
859,2024,139.47,125,Top 1000,medium,derived
860,2025,50.33,53012,Above 50000,high,exact
861,2025,43.48,123744,Above 50000,high,exact
862,2025,111.69,350,Top 1000,high,exact
863,2025,110.45,358,Top 1000,high,exact
864,2024,140.64,102,Top 1000,medium,derived
865,2025,43.61,116180,Above 50000,high,exact
866,2025,53.66,37225,Top 50000,high,exact
867,2025,139.57,14,Top 100,high,exact
868,2025,47.17,77750,Above 50000,high,exact
869,2024,61.9,12817,Top 50000,medium,derived
870,2025,48.81,61157,Above 50000,high,exact
871,2021,48.88,68963,Above 50000,medium,derived
872,2025,88.4,1997,Top 10000,high,exact
873,2024,147.76,36,Top 100,medium,derived
874,2025,53.5,33312,Top 50000,high,exact
875,2024,128.62,350,Top 1000,medium,derived
876,2022,66.28,10057,Top 50000,medium,derived
877,2025,48.52,70034,Above 50000,high,exact
878,2021,138.8,68,Top 100,medium,derived
879,2024,57.45,20279,Top 50000,medium,derived
880,2025,63.55,13474,Top 50000,high,exact
881,2025,141.29,8,Top 100,high,exact
882,2025,122.55,139,Top 1000,high,exact
883,2025,132.74,43,Top 100,high,exact
884,2025,123.73,130,Top 1000,high,exact
885,2021,87.13,2386,Top 10000,medium,derived
886,2025,92.62,1281,Top 10000,high,exact
887,2023,69.05,8483,Top 10000,medium,derived
888,2024,127.88,346,Top 1000,medium,derived
889,2021,97.83,1161,Top 10000,medium,derived
890,2024,134.85,193,Top 1000,medium,derived
891,2025,46.57,90569,Above 50000,high,exact
892,2024,104.42,1334,Top 10000,medium,derived
893,2025,151.54,7,Top 100,medium,interpolated
894,2024,102.58,1152,Top 10000,medium,derived
895,2023,116.91,248,Top 1000,medium,derived
896,2022,104.37,441,Top 1000,medium,derived
897,2022,132.58,92,Top 100,medium,derived
898,2025,77.38,4354,Top 10000,high,exact
899,2023,151.9,19,Top 100,medium,derived
900,2025,115.34,261,Top 1000,high,exact
901,2023,92.18,1247,Top 10000,medium,derived
902,2024,119.93,632,Top 1000,medium,derived
903,2025,48.19,63977,Above 50000,high,exact
904,2024,63.39,13399,Top 50000,medium,derived
905,2021,148.81,24,Top 100,medium,derived
906,2025,141.26,8,Top 100,high,exact
907,2024,109.52,957,Top 1000,medium,derived
908,2021,78.5,3819,Top 10000,medium,derived
909,2023,149.21,22,Top 100,medium,derived
910,2023,115.74,284,Top 1000,medium,derived
911,2022,113.46,336,Top 1000,medium,derived
912,2025,74.51,5838,Top 10000,high,exact
913,2025,64.5,11391,Top 50000,high,exact
914,2024,119.6,478,Top 1000,medium,derived
915,2022,103.97,525,Top 1000,medium,derived
916,2024,153.72,8,Top 100,medium,derived
917,2024,105.44,1212,Top 10000,medium,derived
918,2024,111.59,894,Top 1000,medium,derived
919,2022,41.24,147042,Above 50000,medium,derived
920,2025,73.31,6468,Top 10000,high,exact
921,2022,57.83,29581,Top 50000,medium,derived
922,2025,122.75,140,Top 1000,high,exact
923,2025,85.19,2438,Top 10000,high,exact
924,2024,135.39,187,Top 1000,medium,derived
925,2024,72.44,6484,Top 10000,medium,derived
926,2025,95.16,1192,Top 10000,high,exact
927,2021,61.93,17021,Top 50000,medium,derived
928,2024,116.86,693,Top 1000,medium,derived
929,2025,137.39,18,Top 100,high,exact
930,2025,57.59,25409,Top 50000,high,exact
931,2025,82.79,3075,Top 10000,high,exact
932,2025,88.85,1890,Top 10000,high,exact
933,2025,50.2,52348,Above 50000,high,exact
934,2024,141.88,90,Top 100,medium,derived
935,2024,149.48,21,Top 100,medium,derived
936,2024,122.41,469,Top 1000,medium,derived
937,2021,87.6,2227,Top 10000,medium,derived
938,2025,81.94,3428,Top 10000,high,exact
939,2025,42.58,120290,Above 50000,high,exact
940,2025,122.24,147,Top 1000,high,exact
941,2025,41.84,152704,Above 50000,high,exact
942,2025,101.12,774,Top 1000,high,exact
943,2024,139.77,114,Top 1000,medium,derived
944,2023,119.93,214,Top 1000,medium,derived
945,2023,127.74,123,Top 1000,medium,derived
946,2022,138.72,51,Top 100,medium,derived
947,2023,104.51,547,Top 1000,medium,derived
948,2024,141.92,88,Top 100,medium,derived
949,2024,134.47,207,Top 1000,medium,derived
950,2023,123.61,144,Top 1000,medium,derived
951,2025,68.16,8903,Top 10000,high,exact
952,2021,97.29,1269,Top 10000,medium,derived
953,2025,42.3,127733,Above 50000,high,exact
954,2022,149.36,22,Top 100,medium,derived
955,2021,63.11,15505,Top 50000,medium,derived
956,2024,110.07,1061,Top 10000,medium,derived
957,2023,134.64,74,Top 100,medium,derived
958,2024,133.77,213,Top 1000,medium,derived
959,2025,41.13,149814,Above 50000,high,exact
960,2023,114.66,282,Top 1000,medium,derived
961,2024,104.55,1309,Top 10000,medium,derived
962,2021,153.37,12,Top 100,medium,derived
963,2025,112.74,308,Top 1000,high,exact
964,2025,43.77,128501,Above 50000,high,exact
965,2024,155.78,3,Top 100,medium,derived
966,2024,63.79,14874,Top 50000,medium,derived
967,2025,47.22,76554,Above 50000,high,exact
968,2025,112.81,318,Top 1000,high,exact
969,2023,58.27,26957,Top 50000,medium,derived
970,2023,128.48,122,Top 1000,medium,derived
971,2025,68.33,8790,Top 10000,high,exact
972,2025,53.19,37564,Top 50000,high,exact
973,2023,81.51,2841,Top 10000,medium,derived
974,2023,70.35,8254,Top 10000,medium,derived
975,2025,116.69,249,Top 1000,high,exact
976,2024,108.8,1095,Top 10000,medium,derived
977,2025,52.42,36634,Top 50000,high,exact
978,2023,116.52,275,Top 1000,medium,derived
979,2025,40.58,156879,Above 50000,high,exact
980,2025,69.46,8791,Top 10000,high,exact
981,2024,57.47,20959,Top 50000,medium,derived
982,2025,122.52,143,Top 1000,high,exact
983,2023,151.8,21,Top 100,medium,derived
984,2025,112.73,323,Top 1000,high,exact
985,2025,66.79,10360,Top 50000,high,exact
986,2023,152.43,17,Top 100,medium,derived
987,2025,59.51,18389,Top 50000,high,exact
988,2025,40.12,163570,Above 50000,high,exact
989,2024,158.51,3,Top 100,medium,derived
990,2024,145.34,51,Top 100,medium,derived
991,2021,143.64,45,Top 100,medium,derived
992,2025,40.73,152670,Above 50000,high,exact
993,2025,140.5,14,Top 100,high,exact
994,2024,101.4,1230,Top 10000,medium,derived
995,2025,65.61,12447,Top 50000,high,exact
996,2024,100.87,1434,Top 10000,medium,derived
997,2022,91.47,1499,Top 10000,medium,derived
998,2023,129.5,103,Top 1000,medium,derived
999,2025,46.42,96952,Above 50000,high,exact
1000,2023,117.68,211,Top 1000,medium,derived
1001,2025,123.86,127,Top 1000,high,exact
1002,2022,111.62,363,Top 1000,medium,derived
1003,2025,132.29,43,Top 100,high,exact
1004,2024,126.39,335,Top 1000,medium,derived
1005,2025,48.16,73914,Above 50000,high,exact
1006,2025,42.43,130914,Above 50000,high,exact
1007,2023,143.02,37,Top 100,medium,derived
1008,2024,120.68,560,Top 1000,medium,derived
1009,2025,95.29,1182,Top 10000,high,exact
1010,2025,92.73,1348,Top 10000,high,exact
1011,2024,119.4,600,Top 1000,medium,derived
1012,2023,142.38,43,Top 100,medium,derived
1013,2023,139.56,54,Top 100,medium,derived
1014,2023,73.78,5466,Top 10000,medium,derived
1015,2025,43.19,114870,Above 50000,high,exact
1016,2025,109.48,423,Top 1000,high,exact
1017,2025,105.57,568,Top 1000,high,exact
1018,2025,102.34,710,Top 1000,high,exact
1019,2022,68.73,7855,Top 10000,medium,derived
1020,2025,81.23,3388,Top 10000,high,exact
1021,2025,50.28,51998,Above 50000,high,exact
1022,2025,41.11,159016,Above 50000,high,exact
1023,2024,137.3,139,Top 1000,medium,derived
1024,2025,142.72,4,Top 100,high,exact
1025,2024,109.9,1043,Top 10000,medium,derived
1026,2024,134.26,206,Top 1000,medium,derived
1027,2023,46.15,114101,Above 50000,medium,derived
1028,2021,104.42,626,Top 1000,medium,derived
1029,2024,109.71,906,Top 1000,medium,derived
1030,2023,134.66,78,Top 100,medium,derived
1031,2025,99.34,869,Top 1000,high,exact
1032,2023,153.43,13,Top 100,medium,derived
1033,2025,106.18,527,Top 1000,high,exact
1034,2025,49.23,57105,Above 50000,high,exact
1035,2024,106.51,1118,Top 10000,medium,derived
1036,2025,123.37,126,Top 1000,high,exact
1037,2023,158.5,2,Top 100,medium,derived
1038,2021,104.08,674,Top 1000,medium,derived
1039,2025,103.59,647,Top 1000,high,exact
1040,2024,57.81,23518,Top 50000,medium,derived
1041,2025,45.27,97576,Above 50000,high,exact
1042,2024,121.71,531,Top 1000,medium,derived
1043,2024,135.62,210,Top 1000,medium,derived
1044,2024,105.45,1226,Top 10000,medium,derived
1045,2025,107.8,464,Top 1000,high,exact
